Location,Complex,Area(m²),Price(₩10k),Built_Year,Contract_Date,Floor,Station,Phase
대야동,시흥은계우미린레이크,84.9914,58800,2018,2024-05-07,6,UnjeongCentral,After
신천동,태광,37.8,16000,1986,2024-05-10,5,UnjeongCentral,After
대야동,대야역두산위브더파크,84.8375,63000,2021,2024-05-18,21,UnjeongCentral,After
장현동,시흥능곡역장현리슈빌퍼스트클래스,84.9628,53000,2020,2024-05-25,24,UnjeongCentral,After
정왕동,주공4,59.59,18500,1998,2024-05-22,4,UnjeongCentral,After
장현동,장현호반써밋,84.9958,61000,2020,2024-05-25,12,UnjeongCentral,After
능곡동,제일풍경채센텀,84.926,71000,2020,2024-05-25,24,UnjeongCentral,After
매화동,대원,45.0,10500,1990,2024-05-10,5,UnjeongCentral,After
능곡동,제일풍경채센텀,84.926,71000,2020,2024-05-25,24,UnjeongCentral,After
대야동,우성2,41.55,21000,1995,2024-05-06,10,UnjeongCentral,After
은행동,시흥은계호반써밋플레이스,101.0068,73000,2019,2024-05-25,6,UnjeongCentral,After
신천동,현진1,57.93,19700,1995,2024-05-25,1,UnjeongCentral,After
거모동,동보,25.12,6000,1999,2024-05-25,9,UnjeongCentral,After
월곶동,풍림아이원1차,152.91,47700,2002,2024-05-17,19,UnjeongCentral,After
정왕동,계룡리슈빌,84.97,30000,1997,2024-05-20,1,UnjeongCentral,After
정왕동,아주,60.625,19500,1994,2024-05-22,12,UnjeongCentral,After
능곡동,시흥시청역트리플포레,59.95,50000,2020,2024-05-05,12,UnjeongCentral,After
배곧동,한라비발디캠퍼스,84.9906,56300,2017,2024-05-18,18,UnjeongCentral,After
월곶동,풍림아이원2차,37.918,18000,2005,2024-05-19,16,UnjeongCentral,After
하중동,유호NPLUSVILLE,59.4975,17500,2004,2024-05-13,8,UnjeongCentral,After
은행동,은계파크자이,84.95,61500,2020,2024-05-16,21,UnjeongCentral,After
은행동,시흥은계한양수자인더클래스,75.4687,58500,2018,2024-05-23,26,UnjeongCentral,After
배곧동,한라비발디캠퍼스3차,84.9973,56800,2018,2024-05-20,19,UnjeongCentral,After
하중동,참이슬마을,84.96,36000,1999,2024-05-06,6,UnjeongCentral,After
정왕동,서해1,84.98,33500,1997,2024-05-03,2,UnjeongCentral,After
정왕동,월드,47.455,17000,1995,2024-05-15,5,UnjeongCentral,After
배곧동,시흥배곧신도시호반베르디움센트럴파크,65.049,47950,2015,2024-05-18,17,UnjeongCentral,After
정왕동,서해2,62.26,29400,1998,2024-05-01,10,UnjeongCentral,After
배곧동,한라비발디캠퍼스3차,84.9973,55000,2018,2024-05-18,29,UnjeongCentral,After
정왕동,한신공영,59.8,24500,1996,2024-05-13,2,UnjeongCentral,After
정왕동,동남,59.03,23000,1998,2024-05-18,4,UnjeongCentral,After
정왕동,동남,59.03,25000,1998,2024-05-16,6,UnjeongCentral,After
능곡동,시흥시청역트리플포레,59.95,50000,2020,2024-05-06,9,UnjeongCentral,After
장곡동,숲속마을,59.965,27300,1999,2024-05-16,18,UnjeongCentral,After
포동,서강,52.08,20300,1997,2024-05-15,8,UnjeongCentral,After
신천동,우남한신휴플러스,84.925,30700,1996,2024-05-18,2,UnjeongCentral,After
장곡동,숲속마을,99.98,42100,1999,2024-05-13,4,UnjeongCentral,After
장곡동,숲속마을,59.965,29100,1999,2024-05-10,10,UnjeongCentral,After
정왕동,영남6,59.99,29800,1997,2024-05-23,6,UnjeongCentral,After
하상동,연꽃마을대우삼호아파트,59.88,25300,1999,2024-05-18,9,UnjeongCentral,After
대야동,시흥센트럴푸르지오,59.948,59500,2020,2024-05-22,37,UnjeongCentral,After
대야동,우성2,59.96,30000,1995,2024-05-16,10,UnjeongCentral,After
대야동,서해,59.58,32800,1997,2024-05-11,17,UnjeongCentral,After
정왕동,서해2,62.26,23800,1998,2024-05-03,1,UnjeongCentral,After
거모동,동보,25.12,6500,1999,2024-05-23,12,UnjeongCentral,After
목감동,호반베르디움더프라임(1차),84.6742,74250,2017,2024-05-22,23,UnjeongCentral,After
정왕동,건영3,84.92,32900,2002,2024-05-22,10,UnjeongCentral,After
거모동,동보,25.12,6500,1999,2024-05-21,12,UnjeongCentral,After
정왕동,동남,46.95,17000,1998,2024-05-17,1,UnjeongCentral,After
미산동,해가든더클래식,187.42,81000,2009,2024-05-13,16,UnjeongCentral,After
정왕동,동남,46.95,17500,1998,2024-05-13,2,UnjeongCentral,After
은행동,시흥은계호반써밋플레이스,101.0232,73000,2019,2024-05-14,12,UnjeongCentral,After
배곧동,시흥배곧중흥에스-클래스,84.8656,51500,2019,2024-05-09,12,UnjeongCentral,After
정왕동,한일,84.76,33900,1996,2024-05-13,9,UnjeongCentral,After
매화동,삼화그린,59.76,19500,1998,2024-05-15,8,UnjeongCentral,After
정왕동,한일,59.25,21500,1996,2024-05-17,1,UnjeongCentral,After
정왕동,한신공영,73.09,24800,1996,2024-05-14,1,UnjeongCentral,After
신천동,경신둥지,57.33,17500,1991,2024-05-14,3,UnjeongCentral,After
정왕동,세종1,74.56,27100,1996,2024-05-15,5,UnjeongCentral,After
정왕동,동원,99.48,44000,1998,2024-05-13,7,UnjeongCentral,After
하상동,연꽃마을금호,59.79,24000,1999,2024-05-11,7,UnjeongCentral,After
광석동,시흥시청역동원로얄듀크,84.9939,63200,2020,2024-05-16,19,UnjeongCentral,After
정왕동,영남2,59.908,20600,1996,2024-05-13,1,UnjeongCentral,After
정왕동,계룡2,59.85,19000,1998,2024-05-14,4,UnjeongCentral,After
군자동,시흥장현금강펜테리움센트럴파크,79.9636,64200,2021,2024-05-13,10,UnjeongCentral,After
대야동,우남한신,59.84,26200,1996,2024-05-22,6,UnjeongCentral,After
대야동,이편한세상시흥센텀하임,84.8486,61000,2019,2024-05-01,20,UnjeongCentral,After
정왕동,화성,84.9,42000,1997,2024-05-02,6,UnjeongCentral,After
정왕동,고합,84.96,31000,1998,2024-05-22,3,UnjeongCentral,After
은행동,은계파크자이,74.95,58500,2020,2024-05-15,7,UnjeongCentral,After
월곶동,나보나시티,20.81,9000,2020,2024-05-21,13,UnjeongCentral,After
배곧동,호반베르디움센트로하임,84.8957,55000,2017,2024-05-15,2,UnjeongCentral,After
정왕동,주공5,59.66,22900,1998,2024-05-17,3,UnjeongCentral,After
배곧동,시흥배곧한신더휴,84.9734,58900,2018,2024-05-20,22,UnjeongCentral,After
배곧동,시흥배곧C1호반써밋플레이스,84.9894,57500,2019,2024-05-14,12,UnjeongCentral,After
죽율동,시흥6차푸르지오2단지,107.58,41000,2013,2024-05-17,8,UnjeongCentral,After
정왕동,진로,59.286,25300,1997,2024-05-20,9,UnjeongCentral,After
조남동,네이처하임,74.48,58500,2016,2024-05-22,6,UnjeongCentral,After
은행동,은계센트럴타운,51.94,41000,2017,2024-05-08,11,UnjeongCentral,After
신천동,동진,49.27,16000,1991,2024-05-16,6,UnjeongCentral,After
신천동,시흥신천휴먼시아,84.86,42900,2010,2024-05-13,14,UnjeongCentral,After
정왕동,시흥금강펜테리움오션베이,59.9879,40000,2023,2024-05-06,5,UnjeongCentral,After
도창동,에이스,59.34,21000,1997,2024-05-16,10,UnjeongCentral,After
하중동,참이슬마을,84.96,35000,1999,2024-05-07,11,UnjeongCentral,After
신천동,동진1,58.68,20000,1990,2024-05-20,3,UnjeongCentral,After
장현동,시흥능곡역모아미래도에듀포레,84.9613,58000,2020,2024-05-20,22,UnjeongCentral,After
장현동,시흥능곡역모아미래도에듀포레,84.9613,53200,2020,2024-05-02,2,UnjeongCentral,After
목감동,호반베르디움더프라임(1차),69.6356,67500,2017,2024-05-21,18,UnjeongCentral,After
조남동,목감호반써밋더레이크,84.6742,61000,2017,2024-05-13,20,UnjeongCentral,After
장현동,새재마을청구,59.91,35000,2001,2024-05-18,2,UnjeongCentral,After
은행동,대우푸르지오1차,59.946,30800,1996,2024-05-21,1,UnjeongCentral,After
월곶동,알파시티,32.43,9300,2013,2024-05-16,9,UnjeongCentral,After
배곧동,시흥배곧SK뷰,84.8801,69000,2015,2024-05-13,24,UnjeongCentral,After
대야동,은계어반리더스,84.74,57200,2019,2024-05-06,6,UnjeongCentral,After
배곧동,시흥배곧SK뷰,84.108,67000,2015,2024-05-08,23,UnjeongCentral,After
하중동,관곡마을동아,60.0,26600,2000,2024-05-05,15,UnjeongCentral,After
정왕동,주공5,59.59,25000,1998,2024-05-17,1,UnjeongCentral,After
은행동,은계파크자이,74.95,57500,2020,2024-05-06,5,UnjeongCentral,After
조남동,목감한신더휴센트럴파크,84.99,59500,2017,2024-05-18,5,UnjeongCentral,After
은행동,시흥은계호반써밋플레이스,101.0232,74300,2019,2024-05-05,27,UnjeongCentral,After
하상동,연꽃마을금호,84.85,32500,1999,2024-05-02,17,UnjeongCentral,After
장현동,시흥능곡역모아미래도에듀포레,84.9613,56400,2020,2024-05-04,19,UnjeongCentral,After
월곶동,시흥센트럴헤센,59.9932,30500,2022,2024-05-06,17,UnjeongCentral,After
배곧동,한라비발디캠퍼스3차,84.9973,56000,2018,2024-05-17,33,UnjeongCentral,After
정왕동,동남,59.03,21000,1998,2024-05-20,6,UnjeongCentral,After
정왕동,주공3,59.67,20000,1997,2024-05-06,1,UnjeongCentral,After
조남동,목감퍼스트리움,59.8,54400,2015,2024-05-18,3,UnjeongCentral,After
포동,서강,59.73,23500,1997,2024-05-18,12,UnjeongCentral,After
대야동,은계어반리더스,74.95,55000,2019,2024-05-05,17,UnjeongCentral,After
은행동,풍림아이원,84.488,22500,2003,2024-05-16,2,UnjeongCentral,After
미산동,해가든더클래식,130.75,45000,2009,2024-05-14,14,UnjeongCentral,After
거모동,동보,25.12,6000,1999,2024-05-18,15,UnjeongCentral,After
정왕동,화성,84.9,41000,1997,2024-05-04,9,UnjeongCentral,After
정왕동,호반써밋더프라임,59.5893,33000,2023,2024-05-13,4,UnjeongCentral,After
매화동,매화마을홍익,84.87,29500,2000,2024-05-17,20,UnjeongCentral,After
장곡동,숲속마을,59.965,26700,1999,2024-05-11,15,UnjeongCentral,After
조남동,신안인스빌,84.9967,56800,2017,2024-05-12,12,UnjeongCentral,After
월곶동,풍림아이원1차,32.95,15400,2002,2024-05-10,18,UnjeongCentral,After
대야동,대야역두산위브더파크,39.9741,31300,2021,2024-05-06,8,UnjeongCentral,After
정왕동,보성,59.89,29500,1998,2024-05-14,1,UnjeongCentral,After
정왕동,대림2,59.901,25500,1998,2024-05-15,7,UnjeongCentral,After
능곡동,시흥능곡자연앤(4단지),84.83,49300,2009,2024-05-18,5,UnjeongCentral,After
죽율동,시흥6차푸르지오1단지,84.99,36900,2014,2024-05-17,4,UnjeongCentral,After
정왕동,유천,84.72,27000,1996,2024-05-09,3,UnjeongCentral,After
신천동,경남아너스빌아파트,59.751,35000,2005,2024-05-13,11,UnjeongCentral,After
대야동,시흥센트럴푸르지오,84.9954,68000,2020,2024-05-08,3,UnjeongCentral,After
월곶동,풍림아이원1차,32.95,14000,2002,2024-05-03,20,UnjeongCentral,After
정왕동,주공3,59.67,22000,1997,2024-05-14,9,UnjeongCentral,After
거모동,아주4차아파트,84.465,24700,1993,2024-05-07,5,UnjeongCentral,After
정왕동,대림4,84.891,32000,1997,2024-05-06,5,UnjeongCentral,After
하상동,연꽃마을대우삼호아파트,134.34,42500,1999,2024-05-17,15,UnjeongCentral,After
정왕동,대림3,117.251,51800,1998,2024-05-09,5,UnjeongCentral,After
하상동,연꽃마을대우삼호아파트,59.88,23300,1999,2024-05-13,12,UnjeongCentral,After
대야동,극동,59.77,30800,2000,2024-05-14,8,UnjeongCentral,After
장곡동,숲속마을,59.965,30100,1999,2024-05-11,13,UnjeongCentral,After
산현동,호반베르디움더숲,84.9805,54500,2019,2024-05-16,3,UnjeongCentral,After
장곡동,숲속마을,59.965,23200,1999,2024-05-15,2,UnjeongCentral,After
배곧동,시흥배곧신도시이지더원1차더퍼스트,59.5476,38500,2017,2024-05-17,4,UnjeongCentral,After
정왕동,서해2,103.07,41500,1998,2024-05-06,4,UnjeongCentral,After
거모동,동보,25.12,6350,1999,2024-05-14,1,UnjeongCentral,After
장곡동,삼성래미안,74.464,29900,1999,2024-05-01,5,UnjeongCentral,After
장현동,제일풍경채에듀,84.926,58000,2020,2024-05-15,22,UnjeongCentral,After
거모동,아주3,59.775,14000,1992,2024-05-17,14,UnjeongCentral,After
광석동,시흥시청역동원로얄듀크,73.9865,54500,2020,2024-05-12,4,UnjeongCentral,After
장현동,제일풍경채에듀,84.926,56200,2020,2024-05-11,6,UnjeongCentral,After
대야동,은계어반리더스,74.95,51000,2019,2024-05-06,12,UnjeongCentral,After
정왕동,시화두산,50.03,21000,1996,2024-05-07,3,UnjeongCentral,After
거모동,아주3,59.775,16000,1992,2024-05-07,12,UnjeongCentral,After
거모동,유호,59.82,18900,1998,2024-05-06,3,UnjeongCentral,After
정왕동,보성,33.4,17400,1998,2024-05-15,2,UnjeongCentral,After
정왕동,계룡2,59.85,20000,1998,2024-05-10,4,UnjeongCentral,After
능곡동,제일풍경채센텀,84.926,69300,2020,2024-05-15,5,UnjeongCentral,After
대야동,대야역두산위브더파크,39.9741,29500,2021,2024-05-13,3,UnjeongCentral,After
거모동,유호,59.82,20000,1998,2024-05-06,20,UnjeongCentral,After
거모동,군자서희스타힐스,59.9747,28500,2023,2024-05-15,12,UnjeongCentral,After
은행동,시흥은계한양수자인더클래스,75.986,58000,2018,2024-05-10,27,UnjeongCentral,After
은행동,대우푸르지오4차,101.1734,54500,2004,2024-05-03,13,UnjeongCentral,After
배곧동,한라비발디캠퍼스2차,84.9488,53500,2018,2024-05-11,22,UnjeongCentral,After
거모동,아주5,59.93,18000,1994,2024-05-10,7,UnjeongCentral,After
거모동,군자서희스타힐스,59.9921,29000,2023,2024-05-13,7,UnjeongCentral,After
산현동,목감중흥에스-클래스레이크힐스,84.9802,57000,2018,2024-05-02,22,UnjeongCentral,After
배곧동,시흥배곧C2호반써밋플레이스,84.9906,68000,2019,2024-05-01,25,UnjeongCentral,After
정왕동,시화두산,59.97,27500,1996,2024-05-16,7,UnjeongCentral,After
능곡동,시흥시청역트리플포레,59.95,46500,2020,2024-05-16,2,UnjeongCentral,After
정왕동,월드,59.935,25900,1995,2024-05-03,3,UnjeongCentral,After
정왕동,계룡리슈빌,59.67,25900,1997,2024-05-08,8,UnjeongCentral,After
매화동,매화마을홍익,59.79,23200,2000,2024-05-16,11,UnjeongCentral,After
정왕동,월드,59.935,26000,1995,2024-05-08,5,UnjeongCentral,After
정왕동,무진,59.58,20500,1995,2024-05-08,1,UnjeongCentral,After
정왕동,계룡리슈빌,59.85,19700,1997,2024-05-15,5,UnjeongCentral,After
배곧동,시흥배곧신도시이지더원1차더퍼스트,59.5476,38000,2017,2024-05-16,1,UnjeongCentral,After
은행동,한영,49.14,19700,1986,2024-05-08,2,UnjeongCentral,After
신천동,신천센트럴,68.65,28500,2016,2024-05-14,6,UnjeongCentral,After
정왕동,계룡리슈빌,59.67,26500,1997,2024-05-14,10,UnjeongCentral,After
산현동,목감레이크푸르지오,59.0573,48000,2018,2024-05-15,8,UnjeongCentral,After
조남동,목감역호반써밋,102.8064,81000,2018,2024-05-06,8,UnjeongCentral,After
은행동,은계파크자이,84.95,60000,2020,2024-05-03,4,UnjeongCentral,After
정왕동,주공4,84.84,31600,1998,2024-05-13,1,UnjeongCentral,After
정왕동,건영1,59.82,23000,1997,2024-05-06,4,UnjeongCentral,After
은행동,은계파크자이,59.96,55000,2020,2024-05-10,6,UnjeongCentral,After
정왕동,아주,60.625,18800,1994,2024-05-08,23,UnjeongCentral,After
정왕동,주공5,59.59,20000,1998,2024-05-13,5,UnjeongCentral,After
정왕동,건영1,59.82,21700,1997,2024-05-13,2,UnjeongCentral,After
배곧동,한라비발디캠퍼스2차,69.8608,46500,2018,2024-05-15,28,UnjeongCentral,After
배곧동,시흥배곧C1호반써밋플레이스,84.9906,60000,2019,2024-05-10,15,UnjeongCentral,After
정왕동,주공5,59.59,21000,1998,2024-05-11,4,UnjeongCentral,After
조남동,네이처하임,74.93,59800,2016,2024-05-08,22,UnjeongCentral,After
은행동,은계센트럴타운,51.94,39500,2017,2024-05-04,8,UnjeongCentral,After
은행동,은계브리즈힐,84.84,56500,2019,2024-05-08,18,UnjeongCentral,After
능곡동,시흥시청역트리플포레,49.93,41500,2020,2024-05-04,17,UnjeongCentral,After
월곶동,풍림아이원1차,26.94,11900,2002,2024-05-14,6,UnjeongCentral,After
정왕동,아주,84.195,26800,1994,2024-05-14,20,UnjeongCentral,After
하중동,관곡마을성원,59.73,23300,1999,2024-05-11,11,UnjeongCentral,After
배곧동,호반베르디움센트로하임,84.8957,60000,2017,2024-05-14,12,UnjeongCentral,After
하중동,관곡마을성원,59.73,21000,1999,2024-05-03,6,UnjeongCentral,After
월곶동,풍림아이원1차,32.95,14900,2002,2024-05-13,3,UnjeongCentral,After
배곧동,시흥배곧신도시골드클래스,65.6078,42200,2016,2024-05-10,8,UnjeongCentral,After
은행동,대우푸르지오4차,84.7561,49000,2004,2024-05-11,16,UnjeongCentral,After
대야동,대야역두산위브더파크,59.8421,49500,2021,2024-05-07,3,UnjeongCentral,After
정왕동,부성파스텔,59.96,29800,1997,2024-05-10,3,UnjeongCentral,After
하중동,참이슬마을,84.96,33700,1999,2024-05-10,13,UnjeongCentral,After
죽율동,시흥6차푸르지오1단지,84.99,36000,2014,2024-05-01,13,UnjeongCentral,After
은행동,대우푸르지오4차,84.7561,51000,2004,2024-05-01,13,UnjeongCentral,After
배곧동,한라비발디캠퍼스3차,84.9973,56400,2018,2024-05-04,10,UnjeongCentral,After
정왕동,서해1,84.98,35800,1997,2024-05-02,8,UnjeongCentral,After
정왕동,삼환,59.88,25000,1997,2024-05-06,9,UnjeongCentral,After
정왕동,서해1,84.98,31000,1997,2024-05-07,1,UnjeongCentral,After
신천동,우남한신휴플러스,84.925,31000,1996,2024-05-07,15,UnjeongCentral,After
정왕동,세종3,124.77,43800,1998,2024-05-09,9,UnjeongCentral,After
정왕동,부성파스텔,59.96,32000,1997,2024-05-06,6,UnjeongCentral,After
정왕동,신동아,84.883,31600,1996,2024-05-06,9,UnjeongCentral,After
정왕동,미주,84.87,31500,1996,2024-05-07,3,UnjeongCentral,After
정왕동,시화두산,50.03,20000,1996,2024-05-04,4,UnjeongCentral,After
배곧동,시흥배곧신도시호반베르디움센트럴파크,65.4139,47500,2015,2024-05-07,4,UnjeongCentral,After
정왕동,보성,59.89,30000,1998,2024-05-07,8,UnjeongCentral,After
대야동,은계어반리더스,74.95,53500,2019,2024-05-11,9,UnjeongCentral,After
배곧동,한라비발디캠퍼스2차,69.8608,47400,2018,2024-05-04,29,UnjeongCentral,After
배곧동,한라비발디캠퍼스,84.9906,54000,2017,2024-05-01,22,UnjeongCentral,After
정왕동,계룡2,59.85,20000,1998,2024-05-10,4,UnjeongCentral,After
정왕동,대림1,84.91,34000,1998,2024-05-10,7,UnjeongCentral,After
배곧동,시흥배곧신도시호반베르디움센트럴파크,84.0196,70000,2015,2024-05-03,6,UnjeongCentral,After
대야동,대야역두산위브더파크,39.9741,30000,2021,2024-05-02,8,UnjeongCentral,After
배곧동,시흥배곧신도시이지더원1차더퍼스트,59.5476,38000,2017,2024-05-08,14,UnjeongCentral,After
배곧동,한라비발디캠퍼스2차,84.8275,53500,2018,2024-05-04,29,UnjeongCentral,After
정왕동,계룡리슈빌,84.97,32900,1997,2024-05-01,2,UnjeongCentral,After
포동,산과우리들포동태산,72.19,23800,1993,2024-05-11,5,UnjeongCentral,After
장곡동,숲속마을,59.965,25050,1999,2024-05-06,9,UnjeongCentral,After
죽율동,시흥6차푸르지오1단지,84.99,37000,2014,2024-05-11,7,UnjeongCentral,After
조남동,신안인스빌,84.9967,56500,2017,2024-05-01,12,UnjeongCentral,After
배곧동,한라비발디캠퍼스2차,69.8608,47000,2018,2024-05-04,19,UnjeongCentral,After
