법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
대치동,한보미도맨션2,126.33,159000,1985,2006-02-22,1,신논현역,개통 전
일원동,상록수,74.54,62800,1993,2006-02-25,2,신논현역,개통 전
수서동,수서한아름,97.63,62200,1993,2006-02-23,11,신논현역,개통 전
대치동,개포우성1,127.61,198250,1983,2006-02-21,15,신논현역,개통 전
수서동,동익,84.46,57000,1993,2006-02-20,9,신논현역,개통 전
수서동,동익,84.46,54300,1993,2006-02-21,14,신논현역,개통 전
일원동,푸른마을아파트101동~111동,84.93,71500,1994,2006-02-23,15,신논현역,개통 전
개포동,성원대치2단지아파트,39.53,25200,1992,2006-02-18,5,신논현역,개통 전
개포동,개포주공4단지,50.39,80000,1982,2006-02-15,4,신논현역,개통 전
수서동,까치마을,49.5,30700,1993,2006-02-06,4,신논현역,개통 전
