법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층,역이름,시기
교문동,덕현,62.1,29000,1993,2017-05-18,6,장자호수공원역,개통 전
인창동,주공4-1,58.14,29000,1996,2017-05-26,5,장자호수공원역,개통 전
토평동,한일,59.784,40000,2001,2017-05-30,11,장자호수공원역,개통 전
교문동,구리두산,59.99,32000,1991,2017-05-29,1,장자호수공원역,개통 전
교문동,구리두산,59.99,31900,1991,2017-05-13,4,장자호수공원역,개통 전
수택동,대성,69.39,20500,1991,2017-05-30,4,장자호수공원역,개통 전
인창동,삼환,99.97,45000,1996,2017-05-15,18,장자호수공원역,개통 전
수택동,엘지원앙,49.83,27500,1995,2017-05-26,4,장자호수공원역,개통 전
인창동,주공6,59.93,30800,1996,2017-05-27,6,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.954,46600,2015,2017-05-29,15,장자호수공원역,개통 전
인창동,원일가대라곡,84.56,40000,2005,2017-05-24,12,장자호수공원역,개통 전
수택동,럭키,33.06,18900,1992,2017-05-01,5,장자호수공원역,개통 전
인창동,주공1,58.14,30800,1996,2017-05-26,10,장자호수공원역,개통 전
수택동,엘지원앙,49.83,28500,1995,2017-05-02,15,장자호수공원역,개통 전
인창동,동양주택조합,84.98,33700,2002,2017-05-05,18,장자호수공원역,개통 전
수택동,구리태영데시앙,84.86,45000,2014,2017-05-15,18,장자호수공원역,개통 전
수택동,토평주공,59.92,33000,2002,2017-05-02,17,장자호수공원역,개통 전
인창동,우방아이유쉘,84.8005,31000,2001,2017-05-22,5,장자호수공원역,개통 전
갈매동,이룸넘버원리치안,14.98,10000,2017,2017-05-22,5,장자호수공원역,개통 전
갈매동,이룸넘버원리치안,14.98,9800,2017,2017-05-22,5,장자호수공원역,개통 전
수택동,엘지원앙,49.83,27900,1995,2017-05-15,10,장자호수공원역,개통 전
인창동,아름마을일신건영,56.122,28600,2001,2017-05-04,4,장자호수공원역,개통 전
교문동,B.J빌(103동),53.175,23300,2003,2017-05-06,9,장자호수공원역,개통 전
인창동,아름마을엘지,59.87,27450,1999,2017-05-22,22,장자호수공원역,개통 전
인창동,인창2차e-편한세상,59.335,36500,2006,2017-05-13,6,장자호수공원역,개통 전
인창동,인창2차e-편한세상,84.369,42800,2006,2017-05-02,10,장자호수공원역,개통 전
인창동,건영,83.87,30500,1994,2017-05-09,6,장자호수공원역,개통 전
인창동,동양주택조합,84.98,34000,2002,2017-05-08,19,장자호수공원역,개통 전
인창동,아름마을삼성,59.9807,28500,2000,2017-05-08,4,장자호수공원역,개통 전
인창동,구리인창2차동문굿모닝힐,84.967,38200,2007,2017-05-19,15,장자호수공원역,개통 전
인창동,주공1,59.56,29000,1996,2017-05-13,14,장자호수공원역,개통 전
인창동,주공2,49.95,25500,1997,2017-05-08,16,장자호수공원역,개통 전
인창동,주공2,49.95,25000,1997,2017-05-13,11,장자호수공원역,개통 전
인창동,건영,61.72,25700,1994,2017-05-08,3,장자호수공원역,개통 전
수택동,엘지원앙,52.08,28250,1995,2017-05-13,10,장자호수공원역,개통 전
교문동,한성,84.99,38500,1990,2017-05-19,4,장자호수공원역,개통 전
교문동,구리(우성),60.56,31500,1994,2017-05-08,11,장자호수공원역,개통 전
인창동,동원베네스트,84.98,35650,2004,2017-05-13,3,장자호수공원역,개통 전
인창동,동원베네스트,84.98,39300,2004,2017-05-11,19,장자호수공원역,개통 전
인창동,다우림,84.9324,29000,2006,2017-05-04,7,장자호수공원역,개통 전
인창동,삼보,101.94,42000,1996,2017-05-11,4,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,38000,2001,2017-05-02,15,장자호수공원역,개통 전
수택동,"한인(가,나동)",45.53,17000,1989,2017-05-16,4,장자호수공원역,개통 전
인창동,주공2,84.99,35000,1997,2017-05-15,19,장자호수공원역,개통 전
인창동,주공2,84.99,34900,1997,2017-05-12,17,장자호수공원역,개통 전
수택동,수택주공,59.89,27700,2000,2017-05-04,7,장자호수공원역,개통 전
인창동,삼환,99.97,44500,1996,2017-05-12,8,장자호수공원역,개통 전
인창동,주공6,58.14,30900,1996,2017-05-12,15,장자호수공원역,개통 전
인창동,구리인창금호어울림,84.9764,32000,2006,2017-05-13,6,장자호수공원역,개통 전
인창동,원일가대라곡,59.999,33000,2005,2017-05-09,15,장자호수공원역,개통 전
인창동,아름마을일신,84.99,34700,1999,2017-05-09,15,장자호수공원역,개통 전
수택동,구리태영데시앙,84.91,45500,2014,2017-05-03,8,장자호수공원역,개통 전
토평동,우남,59.6514,30000,2000,2017-05-08,16,장자호수공원역,개통 전
수택동,"한인(가,나동)",45.05,16200,1989,2017-05-08,1,장자호수공원역,개통 전
인창동,한진,84.973,30900,2002,2017-06-30,17,장자호수공원역,개통 전
교문동,덕현,134.98,49500,1993,2017-06-08,5,장자호수공원역,개통 전
수택동,엘지원앙,70.2,38500,1995,2017-06-10,13,장자호수공원역,개통 전
교문동,구리(한양),101.95,49500,1994,2017-06-30,2,장자호수공원역,개통 전
인창동,다우림,84.9324,28500,2006,2017-06-30,3,장자호수공원역,개통 전
인창동,구리인창금호어울림,84.9764,31800,2006,2017-06-30,14,장자호수공원역,개통 전
교문동,덕현,84.57,43000,1993,2017-06-28,13,장자호수공원역,개통 전
수택동,성원상떼빌,93.087,30650,2006,2017-06-23,7,장자호수공원역,개통 전
교문동,덕현,134.98,49500,1993,2017-06-07,19,장자호수공원역,개통 전
수택동,쌍용,84.69,32800,1996,2017-06-24,12,장자호수공원역,개통 전
수택동,대림한숲,62.25,31700,1995,2017-06-21,3,장자호수공원역,개통 전
교문동,구리(한양),60.44,30500,1994,2017-06-14,15,장자호수공원역,개통 전
인창동,원일아름,140.17,39000,1998,2017-06-20,2,장자호수공원역,개통 전
인창동,이건그린,59.86,21200,2004,2017-06-28,3,장자호수공원역,개통 전
교문동,토평신명,84.63,50000,2001,2017-06-30,1,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,32700,2000,2017-06-28,21,장자호수공원역,개통 전
인창동,아름마을성원,59.95,26000,1999,2017-06-23,2,장자호수공원역,개통 전
수택동,엘지원앙,49.83,25800,1995,2017-06-28,1,장자호수공원역,개통 전
인창동,주공2,39.86,23950,1997,2017-06-20,15,장자호수공원역,개통 전
인창동,성원,134.64,45000,2000,2017-06-29,17,장자호수공원역,개통 전
인창동,삼보,101.94,43500,1996,2017-06-28,5,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,32000,2000,2017-06-06,1,장자호수공원역,개통 전
수택동,엘지원앙,49.83,28400,1995,2017-06-28,5,장자호수공원역,개통 전
수택동,"한인(가,나동)",45.05,15750,1989,2017-06-30,4,장자호수공원역,개통 전
교문동,구리(한양),60.44,36000,1994,2017-06-27,10,장자호수공원역,개통 전
수택동,금호베스트빌,106.4015,69000,2001,2017-06-16,19,장자호수공원역,개통 전
토평동,삼성,99.078,56000,2001,2017-06-10,11,장자호수공원역,개통 전
교문동,하나(한성)아파트,84.726,42500,1994,2017-06-23,7,장자호수공원역,개통 전
수택동,대림한숲,51.66,28300,1995,2017-06-26,10,장자호수공원역,개통 전
수택동,대림한숲,51.66,29000,1995,2017-06-24,18,장자호수공원역,개통 전
인창동,주공4-2,59.97,30700,1996,2017-06-12,6,장자호수공원역,개통 전
교문동,덕현,134.98,50000,1993,2017-06-10,17,장자호수공원역,개통 전
인창동,대명(610-20),56.61,19500,1989,2017-06-17,3,장자호수공원역,개통 전
교문동,장자마을금호1-2,54.949,38100,2001,2017-06-16,4,장자호수공원역,개통 전
인창동,구리인창금호어울림,67.8503,28000,2006,2017-06-18,4,장자호수공원역,개통 전
인창동,삼보,101.94,42500,1996,2017-06-24,5,장자호수공원역,개통 전
교문동,장자마을금호1-2,54.949,38500,2001,2017-06-29,4,장자호수공원역,개통 전
교문동,덕현,84.57,45000,1993,2017-06-20,16,장자호수공원역,개통 전
교문동,덕현,84.57,41000,1993,2017-06-15,11,장자호수공원역,개통 전
수택동,금호베스트빌,162.7622,91500,2001,2017-06-21,4,장자호수공원역,개통 전
인창동,주공1,59.76,30700,1996,2017-06-21,14,장자호수공원역,개통 전
교문동,한성,84.99,40500,1990,2017-06-23,1,장자호수공원역,개통 전
교문동,구리(우성),101.37,45500,1994,2017-06-15,1,장자호수공원역,개통 전
교문동,덕현,84.57,42000,1993,2017-06-28,6,장자호수공원역,개통 전
인창동,원일가대라곡,84.56,40800,2005,2017-06-22,8,장자호수공원역,개통 전
인창동,주공2,84.99,37800,1997,2017-06-17,15,장자호수공원역,개통 전
인창동,주공4-1,58.14,30500,1996,2017-06-06,10,장자호수공원역,개통 전
토평동,삼성,116.824,63000,2001,2017-06-21,8,장자호수공원역,개통 전
인창동,주공2,49.95,26400,1997,2017-06-28,4,장자호수공원역,개통 전
수택동,쌍용,59.92,28000,1996,2017-06-19,18,장자호수공원역,개통 전
교문동,동방,84.54,34500,1998,2017-06-26,11,장자호수공원역,개통 전
교문동,일성,134.4,42500,1999,2017-06-17,7,장자호수공원역,개통 전
토평동,상록,84.404,44800,2002,2017-06-12,3,장자호수공원역,개통 전
교문동,구리(한양),60.44,31850,1994,2017-06-24,15,장자호수공원역,개통 전
교문동,구리(한양),84.9,44000,1994,2017-06-25,3,장자호수공원역,개통 전
수택동,엘지원앙,52.08,28000,1995,2017-06-15,12,장자호수공원역,개통 전
교문동,교문(동양고속),134.64,50500,1994,2017-06-07,6,장자호수공원역,개통 전
수택동,하이스트빌,84.8,25800,2008,2017-06-14,9,장자호수공원역,개통 전
교문동,토평신명,84.63,57800,2001,2017-06-15,23,장자호수공원역,개통 전
교문동,교문동금호어울림,84.962,39100,2009,2017-06-07,8,장자호수공원역,개통 전
수택동,대림한숲,84.245,40700,1995,2017-06-06,1,장자호수공원역,개통 전
교문동,한가람아파트,84.92,43000,1994,2017-06-16,16,장자호수공원역,개통 전
인창동,주공1,58.14,29000,1996,2017-06-14,10,장자호수공원역,개통 전
교문동,구리(한양),84.9,40100,1994,2017-06-15,2,장자호수공원역,개통 전
인창동,주공1,59.56,31000,1996,2017-06-22,5,장자호수공원역,개통 전
교문동,덕현,84.57,38000,1993,2017-06-12,16,장자호수공원역,개통 전
수택동,금호베스트빌,106.4015,65000,2001,2017-06-10,2,장자호수공원역,개통 전
인창동,동원베네스트,59.81,32600,2004,2017-06-15,14,장자호수공원역,개통 전
교문동,토평신명,84.63,60000,2001,2017-06-28,12,장자호수공원역,개통 전
인창동,삼보,114.69,48000,1996,2017-06-26,18,장자호수공원역,개통 전
인창동,동문굿모닝힐,84.9856,44800,2007,2017-06-01,13,장자호수공원역,개통 전
인창동,대명(610-20),60.75,20000,1989,2017-06-12,5,장자호수공원역,개통 전
교문동,일성,134.4,43650,1999,2017-06-26,12,장자호수공원역,개통 전
교문동,일성,59.8,30300,1999,2017-06-07,14,장자호수공원역,개통 전
교문동,교문(대우),61.221,32000,1994,2017-06-10,7,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,33600,2000,2017-06-10,13,장자호수공원역,개통 전
교문동,구리(한양),134.96,52000,1994,2017-06-09,16,장자호수공원역,개통 전
인창동,주공6,49.67,28000,1996,2017-06-08,17,장자호수공원역,개통 전
수택동,쌍용,84.69,32900,1996,2017-06-26,11,장자호수공원역,개통 전
교문동,장자마을금호1-1,54.978,40900,2001,2017-06-03,12,장자호수공원역,개통 전
수택동,동원(345-8),84.93,26300,1990,2017-06-24,2,장자호수공원역,개통 전
인창동,주공6,58.14,31500,1996,2017-06-17,11,장자호수공원역,개통 전
교문동,하나(유원)아파트,122.58,53700,1994,2017-06-10,15,장자호수공원역,개통 전
교문동,하나(유원)아파트,71.076,38000,1994,2017-06-15,2,장자호수공원역,개통 전
수택동,한성3,59.72,33700,1994,2017-06-09,3,장자호수공원역,개통 전
인창동,한진,59.937,25000,2002,2017-06-05,17,장자호수공원역,개통 전
교문동,구리(우성),84.9,44500,1994,2017-06-19,18,장자호수공원역,개통 전
교문동,하나(유원)아파트,71.076,38300,1994,2017-06-10,18,장자호수공원역,개통 전
토평동,토평마을 e편한세상,84.599,49800,2001,2017-06-30,10,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,45200,2010,2017-06-08,8,장자호수공원역,개통 전
교문동,하나(한성)아파트,101.826,42400,1994,2017-06-09,1,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,46800,2010,2017-06-17,11,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,46000,2010,2017-06-15,7,장자호수공원역,개통 전
교문동,구리(우성),84.9,46000,1994,2017-06-06,15,장자호수공원역,개통 전
수택동,성원상떼빌,42.57,21000,2006,2017-06-14,13,장자호수공원역,개통 전
인창동,삼보,101.94,42900,1996,2017-06-17,8,장자호수공원역,개통 전
수택동,한솔빌라트,50.08,15500,1998,2017-06-29,3,장자호수공원역,개통 전
인창동,동원베네스트,84.98,37000,2004,2017-06-18,14,장자호수공원역,개통 전
인창동,원일아름,84.75,31800,1998,2017-06-20,21,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.924,45500,2015,2017-06-17,7,장자호수공원역,개통 전
인창동,신일,99.97,41000,1996,2017-06-11,17,장자호수공원역,개통 전
교문동,교문(동양고속),61.056,31500,1994,2017-06-07,7,장자호수공원역,개통 전
수택동,럭키,33.06,20050,1992,2017-06-09,7,장자호수공원역,개통 전
교문동,교문(대우),61.221,31800,1994,2017-06-20,4,장자호수공원역,개통 전
토평동,상록,84.404,45000,2002,2017-06-21,3,장자호수공원역,개통 전
인창동,주공4-1,58.14,29000,1996,2017-06-16,15,장자호수공원역,개통 전
수택동,럭키,59.34,26500,1992,2017-06-05,10,장자호수공원역,개통 전
토평동,삼성,100.42,53200,2001,2017-06-07,6,장자호수공원역,개통 전
토평동,삼성,99.078,50000,2001,2017-06-06,1,장자호수공원역,개통 전
인창동,주공6,59.93,32000,1996,2017-06-07,17,장자호수공원역,개통 전
교문동,한가람아파트,121.77,52300,1994,2017-06-13,8,장자호수공원역,개통 전
인창동,주공6,58.14,29200,1996,2017-06-06,1,장자호수공원역,개통 전
교문동,교문(동양고속),134.64,54000,1994,2017-06-17,10,장자호수공원역,개통 전
교문동,교문(동양고속),61.221,32000,1994,2017-06-09,12,장자호수공원역,개통 전
인창동,건영,83.87,31800,1994,2017-06-26,5,장자호수공원역,개통 전
교문동,구리두산,59.99,33500,1991,2017-06-27,4,장자호수공원역,개통 전
교문동,한가람아파트,62.01,36800,1994,2017-06-17,14,장자호수공원역,개통 전
교문동,한가람아파트,121.77,48900,1994,2017-06-14,18,장자호수공원역,개통 전
수택동,비동미주,36.46,9999,1999,2017-06-22,6,장자호수공원역,개통 전
교문동,구리두산,59.99,32100,1991,2017-06-13,5,장자호수공원역,개통 전
수택동,엘지원앙,49.83,28000,1995,2017-06-21,5,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.928,47950,2015,2017-06-20,9,장자호수공원역,개통 전
수택동,"일우(가,나동)",59.67,15000,1997,2017-06-12,5,장자호수공원역,개통 전
인창동,동원베네스트,84.98,36000,2004,2017-06-06,7,장자호수공원역,개통 전
교문동,교문(동양고속),134.64,49000,1994,2017-06-15,3,장자호수공원역,개통 전
수택동,수택주공,84.85,32000,2000,2017-06-05,10,장자호수공원역,개통 전
교문동,일성,134.4,42000,1999,2017-06-06,13,장자호수공원역,개통 전
인창동,동양주택조합,84.98,38000,2002,2017-06-25,16,장자호수공원역,개통 전
교문동,일성,84.85,33000,1999,2017-06-26,22,장자호수공원역,개통 전
수택동,하이스트빌,44.24,16800,2008,2017-06-05,15,장자호수공원역,개통 전
수택동,우림,84.93,29450,1999,2017-06-01,3,장자호수공원역,개통 전
인창동,신일,99.97,42100,1996,2017-06-02,10,장자호수공원역,개통 전
인창동,주공1,59.56,29700,1996,2017-06-19,16,장자호수공원역,개통 전
인창동,아름마을삼성,59.9807,27800,2000,2017-06-14,14,장자호수공원역,개통 전
수택동,럭키,33.06,19900,1992,2017-06-07,11,장자호수공원역,개통 전
