법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
동인동3가,동인(279-1),56.2,14800,1979,2017-08-01,3,안심~하양 연장,개통 전
동인동4가,동인동삼정그린코아,84.7349,33800,2009,2017-08-01,7,안심~하양 연장,개통 전
동인동3가,동인(341-2),135.51,20000,1992,2017-08-03,7,안심~하양 연장,개통 전
남산동,극동스타클래스남산,84.985,43000,2014,2017-08-10,13,안심~하양 연장,개통 전
대봉동,대봉화성파크드림,84.0484,30000,2006,2017-08-04,1,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,34700,2008,2017-08-14,16,안심~하양 연장,개통 전
남산동,극동스타클래스남산,84.5662,42500,2014,2017-08-02,15,안심~하양 연장,개통 전
대봉동,청구맨션,84.13,26800,1978,2017-08-01,1,안심~하양 연장,개통 전
동인동1가,시티타운,59.91,13500,1997,2017-08-02,4,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,84.5739,40000,2013,2017-08-14,5,안심~하양 연장,개통 전
동인동1가,삼승슈퍼타워,83.5038,21000,2007,2017-08-18,10,안심~하양 연장,개통 전
대봉동,센트로팰리스,80.736,40400,2007,2017-08-28,20,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,59.9728,34000,2015,2017-08-04,18,안심~하양 연장,개통 전
남산동,극동스타클래스남산,59.52,32800,2014,2017-08-09,25,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,20500,1993,2017-08-20,18,안심~하양 연장,개통 전
대봉동,청구맨션,72.6,22800,1978,2017-08-01,1,안심~하양 연장,개통 전
대봉동,청운맨션,84.93,29000,1986,2017-08-08,8,안심~하양 연장,개통 전
대신동,대신센트럴자이,59.957,36300,2015,2017-08-12,30,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,45500,2015,2017-08-04,21,안심~하양 연장,개통 전
남산동,까치,33.06,8000,1992,2017-08-23,6,안심~하양 연장,개통 전
남산동,남산그린타운,53.4089,23900,2005,2017-08-22,20,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,32000,2005,2017-08-22,15,안심~하양 연장,개통 전
남산동,극동스타클래스남산,59.52,32000,2014,2017-08-07,13,안심~하양 연장,개통 전
대봉동,대봉맨션,74.35,20000,1973,2017-08-22,4,안심~하양 연장,개통 전
남산동,극동스타클래스남산,59.716,33500,2014,2017-08-18,15,안심~하양 연장,개통 전
동인동1가,동인태평78,46.15,9200,1979,2017-08-14,5,안심~하양 연장,개통 전
대봉동,대봉화성파크드림,79.737,28800,2006,2017-08-11,8,안심~하양 연장,개통 전
남산동,허브스카이,84.88,29500,2006,2017-08-07,5,안심~하양 연장,개통 전
계산동2가,미소시티,138.16,49000,2007,2017-08-11,20,안심~하양 연장,개통 전
남산동,청라센트럴파크,84.99,26800,2008,2017-08-03,17,안심~하양 연장,개통 전
대봉동,센트로팰리스,129.185,50000,2007,2017-08-01,27,안심~하양 연장,개통 전
대신동,동서,65.06,16500,1985,2017-08-01,2,안심~하양 연장,개통 전
남산동,극동스타클래스남산,84.8336,40500,2014,2017-08-01,4,안심~하양 연장,개통 전
남산동,심미한마음,30.0352,6000,2003,2017-08-10,7,안심~하양 연장,개통 전
남산동,까치,59.66,15950,1992,2017-08-02,15,안심~하양 연장,개통 전
대신동,대신센트럴자이,96.482,54700,2015,2017-08-05,18,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,59.9896,32000,2015,2017-08-06,2,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,52000,2015,2017-08-02,25,안심~하양 연장,개통 전
남산동,극동스타클래스남산,59.52,31300,2014,2017-08-03,2,안심~하양 연장,개통 전
남산동,청라센트럴파크,84.99,39500,2008,2017-08-03,24,안심~하양 연장,개통 전
남산동,극동스타클래스남산,84.985,42000,2014,2017-08-02,15,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,36000,2006,2017-09-06,13,안심~하양 연장,개통 전
대봉동,센트로팰리스,129.185,54500,2007,2017-09-28,9,안심~하양 연장,개통 전
